time	V(vin)	V(vo)	I(Rl)
4.503111018922298e-03	-1.954586e-02	1.144909e+00	1.029693e-04
4.522642268922298e-03	-1.417862e-01	-1.847898e-01	-1.792367e-05
4.542173518922298e-03	-2.618939e-01	-1.512795e+00	-1.386448e-04
4.561704768922297e-03	-3.780624e-01	-2.818719e+00	-2.573412e-04
4.581236018922297e-03	-4.885446e-01	-4.082601e+00	-3.721988e-04
4.600767268922296e-03	-5.916786e-01	-5.285150e+00	-4.814648e-04
4.620298518922296e-03	-6.859132e-01	-6.408034e+00	-5.834737e-04
4.639829768922295e-03	-7.698310e-01	-7.434158e+00	-6.766727e-04
4.659361018922295e-03	-8.421699e-01	-8.347935e+00	-7.596460e-04
4.678892268922295e-03	-9.018417e-01	-9.135529e+00	-8.311375e-04
4.688657893922294e-03	-9.266392e-01	-9.477949e+00	-8.622094e-04
4.698423518922294e-03	-9.479490e-01	-9.769531e+00	-8.886729e-04
4.704376965258229e-03	-9.591942e-01	-9.878080e+00	-8.985545e-04
4.723539849635169e-03	-9.862116e-01	-9.932313e+00	-9.036821e-04
4.743071099635169e-03	-9.990525e-01	-9.936824e+00	-9.042011e-04
4.762602349635168e-03	-9.968666e-01	-9.936733e+00	-9.041733e-04
4.782133599635168e-03	-9.796870e-01	-9.931965e+00	-9.035891e-04
4.801664849635168e-03	-9.477720e-01	-9.918905e+00	-9.021253e-04
4.821196099635167e-03	-9.016017e-01	-9.869050e+00	-8.972191e-04
4.829972171443014e-03	-8.763909e-01	-9.796104e+00	-8.904210e-04
4.838955122664152e-03	-8.478275e-01	-9.657387e+00	-8.776668e-04
4.847830040694641e-03	-8.169556e-01	-9.454565e+00	-8.591161e-04
4.857595665694641e-03	-7.800545e-01	-9.169135e+00	-8.330689e-04
4.867361290694641e-03	-7.402174e-01	-8.832170e+00	-8.023531e-04
4.886892540694640e-03	-6.523456e-01	-8.031142e+00	-7.293976e-04
4.906423790694640e-03	-5.546620e-01	-7.093038e+00	-6.440045e-04
4.925955040694640e-03	-4.486357e-01	-6.043276e+00	-5.484771e-04
4.945486290694639e-03	-3.358615e-01	-4.901721e+00	-4.446193e-04
4.965017540694639e-03	-2.180357e-01	-3.686955e+00	-3.341204e-04
4.984548790694638e-03	-9.693038e-02	-2.417654e+00	-2.186789e-04
5.004080040694638e-03	2.563284e-02	-1.112921e+00	-1.000323e-04
5.023611290694638e-03	1.478105e-01	2.077713e-01	2.004866e-05
5.043142540694637e-03	2.677650e-01	1.524780e+00	1.397777e-04
5.062673790694637e-03	3.836921e-01	2.818537e+00	2.573759e-04
5.082205040694636e-03	4.938480e-01	4.069821e+00	3.710956e-04
5.101736290694636e-03	5.965760e-01	5.260022e+00	4.792455e-04
5.121267540694635e-03	6.903310e-01	6.371408e+00	5.802142e-04
5.140798790694635e-03	7.737027e-01	7.387383e+00	6.724939e-04
5.150564415694635e-03	8.110964e-01	7.854440e+00	7.149077e-04
5.160330040694635e-03	8.454372e-01	8.258812e+00	7.516497e-04
5.165883030377658e-03	8.635530e-01	8.391947e+00	7.638083e-04
5.177851404211989e-03	8.989968e-01	8.442194e+00	7.686546e-04
5.193861483573267e-03	9.384335e-01	8.449476e+00	7.696606e-04
