time	V(v1)	V(v2)	V(vo1)	V(vo2)
6.041846729389779e-03	2.599117e-03	0.000000e+00	7.221015e-03	-9.881115e-03
6.089711358690312e-03	5.342946e-03	0.000000e+00	1.521114e-02	-2.054697e-02
6.146666195323731e-03	7.965282e-03	0.000000e+00	2.305599e-02	-3.103150e-02
6.184750893039609e-03	9.171319e-03	0.000000e+00	2.697353e-02	-3.627614e-02
6.206274938641257e-03	9.624978e-03	0.000000e+00	2.847150e-02	-3.828680e-02
6.222277779663197e-03	9.848683e-03	0.000000e+00	2.917055e-02	-3.922931e-02
6.239968833123703e-03	9.980144e-03	0.000000e+00	2.955065e-02	-3.974796e-02
6.261267429040000e-03	9.974951e-03	0.000000e+00	2.952519e-02	-3.972832e-02
6.283341051232702e-03	9.781376e-03	0.000000e+00	2.887436e-02	-3.887524e-02
6.319136963620399e-03	9.071225e-03	0.000000e+00	2.646507e-02	-3.568533e-02
6.376223616084791e-03	7.016495e-03	0.000000e+00	2.016197e-02	-2.731181e-02
6.437274439123274e-03	3.839924e-03	0.000000e+00	1.099742e-02	-1.511533e-02
6.489209771493581e-03	6.774508e-04	0.000000e+00	1.840516e-03	-2.914805e-03
6.541318069662509e-03	-2.567028e-03	0.000000e+00	-7.660253e-03	9.755470e-03
6.589206091889781e-03	-5.316084e-03	0.000000e+00	-1.566443e-02	2.043999e-02
6.646299833922746e-03	-7.951343e-03	0.000000e+00	-2.354513e-02	3.097229e-02
6.684536560296075e-03	-9.165943e-03	0.000000e+00	-2.748935e-02	3.625256e-02
6.706117571899517e-03	-9.622291e-03	0.000000e+00	-2.899624e-02	3.827514e-02
6.722159499621369e-03	-9.847392e-03	0.000000e+00	-2.969990e-02	3.922383e-02
6.739825362376510e-03	-9.979572e-03	0.000000e+00	-3.008191e-02	3.974500e-02
6.761213922059147e-03	-9.975187e-03	0.000000e+00	-3.005887e-02	3.972865e-02
6.783254008639915e-03	-9.782511e-03	0.000000e+00	-2.941174e-02	3.888048e-02
6.818996423115732e-03	-9.074938e-03	0.000000e+00	-2.701078e-02	3.570164e-02
6.876002956445236e-03	-7.026367e-03	0.000000e+00	-2.071714e-02	2.734069e-02
6.937836452536528e-03	-3.807295e-03	0.000000e+00	-1.143018e-02	1.498125e-02
6.989737154130675e-03	-6.443869e-04	0.000000e+00	-2.277463e-03	2.786220e-03
7.041827240474525e-03	2.597935e-03	0.000000e+00	7.217614e-03	-9.876576e-03
7.089682535261856e-03	5.341416e-03	0.000000e+00	1.520678e-02	-2.054116e-02
7.146630907811614e-03	7.963941e-03	0.000000e+00	2.305179e-02	-3.102588e-02
7.184737403260050e-03	9.170981e-03	0.000000e+00	2.697236e-02	-3.627457e-02
7.206265032940862e-03	9.624809e-03	0.000000e+00	2.847096e-02	-3.828606e-02
7.222270333849947e-03	9.848602e-03	0.000000e+00	2.917029e-02	-3.922897e-02
