time	V(v1)	V(v2)	V(vo)
3.022235562070676e-03	1.392561e-02	1.392561e-02	-4.659626e-01
3.029908553142104e-03	1.870851e-02	1.870851e-02	-7.407676e-01
3.037581544213533e-03	2.342103e-02	2.342103e-02	-1.012303e+00
3.045254535284961e-03	2.806319e-02	2.806319e-02	-1.280570e+00
3.052927526356389e-03	3.263498e-02	3.263498e-02	-1.545568e+00
3.060600517427818e-03	3.713640e-02	3.713640e-02	-1.807296e+00
3.068273508499246e-03	4.156745e-02	4.156745e-02	-2.065756e+00
3.075946499570675e-03	4.592813e-02	4.592813e-02	-2.320946e+00
3.089199847784960e-03	5.326437e-02	5.326437e-02	-2.752461e+00
3.102453195999246e-03	6.012246e-02	6.012246e-02	-3.158407e+00
3.115706544213531e-03	6.650237e-02	6.650237e-02	-3.538785e+00
3.128959892427816e-03	7.240412e-02	7.240412e-02	-3.893593e+00
3.142213240642102e-03	7.782770e-02	7.782770e-02	-4.222832e+00
3.155466588856387e-03	8.277312e-02	8.277312e-02	-4.526502e+00
3.168719937070673e-03	8.724037e-02	8.724037e-02	-4.804604e+00
3.182670829927815e-03	9.122477e-02	9.122477e-02	-5.057865e+00
3.196621722784958e-03	9.446345e-02	9.446345e-02	-5.269200e+00
3.210572615642100e-03	9.695642e-02	9.695642e-02	-5.438608e+00
3.224523508499243e-03	9.870367e-02	9.870367e-02	-5.566089e+00
3.238474401356385e-03	9.970519e-02	9.970519e-02	-5.651644e+00
3.252425294213528e-03	9.996101e-02	9.996101e-02	-5.695271e+00
3.266376187070671e-03	9.947110e-02	9.947110e-02	-5.696971e+00
3.281024624570670e-03	9.803362e-02	9.803362e-02	-5.645963e+00
3.295673062070670e-03	9.583200e-02	9.583200e-02	-5.550329e+00
3.310321499570670e-03	9.286624e-02	9.286624e-02	-5.410068e+00
3.324969937070669e-03	8.913633e-02	8.913633e-02	-5.225180e+00
3.339618374570669e-03	8.464228e-02	8.464228e-02	-4.995666e+00
3.354266812070669e-03	7.938408e-02	7.938408e-02	-4.721526e+00
3.368915249570668e-03	7.336173e-02	7.336173e-02	-4.402759e+00
3.380773508499240e-03	6.801446e-02	6.801446e-02	-4.116193e+00
3.392631767427811e-03	6.237287e-02	6.237287e-02	-3.811333e+00
3.404490026356382e-03	5.643698e-02	5.643698e-02	-3.488178e+00
3.416348285284953e-03	5.020678e-02	5.020678e-02	-3.146728e+00
3.428206544213525e-03	4.368226e-02	4.368226e-02	-2.786984e+00
3.440064803142095e-03	3.686344e-02	3.686344e-02	-2.408945e+00
3.451923062070667e-03	2.975031e-02	2.975031e-02	-2.012611e+00
3.458200963856381e-03	2.594716e-02	2.594716e-02	-1.799867e+00
3.464478865642095e-03	2.211865e-02	2.211865e-02	-1.585170e+00
3.470756767427809e-03	1.826477e-02	1.826477e-02	-1.368520e+00
3.477034669213524e-03	1.438554e-02	1.438554e-02	-1.149917e+00
3.483312570999238e-03	1.048095e-02	1.048095e-02	-9.293618e-01
3.489590472784952e-03	6.550997e-03	6.550997e-03	-7.068534e-01
3.495868374570666e-03	2.595685e-03	2.595685e-03	-4.823922e-01
3.500053642427808e-03	-3.824131e-05	-3.824131e-05	-3.326255e-01
3.504238910284951e-03	-2.667605e-03	-2.667605e-03	-1.828889e-01
3.508424178142094e-03	-5.292407e-03	-5.292407e-03	-3.318240e-02
3.512609445999237e-03	-7.912646e-03	-7.912646e-03	1.164941e-01
3.516794713856380e-03	-1.052832e-02	-1.052832e-02	2.661405e-01
3.520979981713523e-03	-1.313944e-02	-1.313944e-02	4.157569e-01
3.525165249570665e-03	-1.574599e-02	-1.574599e-02	5.653433e-01
3.533535785284951e-03	-2.095004e-02	-2.095004e-02	8.647178e-01
3.541906320999236e-03	-2.606157e-02	-2.606157e-02	1.159692e+00
3.550276856713522e-03	-3.108058e-02	-3.108058e-02	1.450266e+00
3.558647392427807e-03	-3.600707e-02	-3.600707e-02	1.736441e+00
3.567017928142093e-03	-4.084105e-02	-4.084105e-02	2.018214e+00
3.575388463856378e-03	-4.558250e-02	-4.558250e-02	2.295588e+00
3.583758999570664e-03	-5.023144e-02	-5.023144e-02	2.568562e+00
3.597709892427806e-03	-5.772571e-02	-5.772571e-02	3.011148e+00
3.611660785284949e-03	-6.465648e-02	-6.465648e-02	3.423366e+00
3.625611678142091e-03	-7.102374e-02	-7.102374e-02	3.805218e+00
3.639562570999234e-03	-7.682749e-02	-7.682749e-02	4.156701e+00
3.653513463856377e-03	-8.206774e-02	-8.206774e-02	4.477818e+00
3.667464356713519e-03	-8.674449e-02	-8.674449e-02	4.768567e+00
3.681415249570662e-03	-9.085774e-02	-9.085774e-02	5.028948e+00
3.694668597784947e-03	-9.404261e-02	-9.404261e-02	5.236230e+00
3.707921945999233e-03	-9.654632e-02	-9.654632e-02	5.405064e+00
3.721175294213518e-03	-9.836885e-02	-9.836885e-02	5.535451e+00
3.734428642427803e-03	-9.951022e-02	-9.951022e-02	5.627391e+00
3.747681990642089e-03	-9.997041e-02	-9.997041e-02	5.680883e+00
3.760935338856374e-03	-9.974944e-02	-9.974944e-02	5.695927e+00
3.774188687070660e-03	-9.884729e-02	-9.884729e-02	5.672524e+00
3.789534669213517e-03	-9.683468e-02	-9.683468e-02	5.590012e+00
3.804880651356373e-03	-9.401038e-02	-9.401038e-02	5.459881e+00
3.820226633499230e-03	-9.037439e-02	-9.037439e-02	5.282132e+00
3.835572615642087e-03	-8.592671e-02	-8.592671e-02	5.056765e+00
3.850918597784944e-03	-8.066734e-02	-8.066734e-02	4.783779e+00
3.866264579927801e-03	-7.459629e-02	-7.459629e-02	4.463175e+00
3.881610562070658e-03	-6.771354e-02	-6.771354e-02	4.094953e+00
3.892771276356372e-03	-6.231707e-02	-6.231707e-02	3.803189e+00
3.903931990642086e-03	-5.668687e-02	-5.668687e-02	3.496699e+00
3.915092704927800e-03	-5.082294e-02	-5.082294e-02	3.175484e+00
3.926253419213514e-03	-4.472527e-02	-4.472527e-02	2.839543e+00
