time	V(v1)	V(v2)	V(vo1)	V(vo2)
7.222318065822761e-03	0.000000e+00	9.849122e-03	-1.007446e-02	3.924643e-02
7.240017705497292e-03	0.000000e+00	9.980337e-03	-1.020392e-02	3.975531e-02
7.261285654671387e-03	0.000000e+00	9.974870e-03	-1.019875e-02	3.972381e-02
7.283370699634246e-03	0.000000e+00	9.780987e-03	-9.985077e-03	3.885801e-02
7.319184833032777e-03	0.000000e+00	9.069960e-03	-9.186684e-03	3.564742e-02
7.376298767335488e-03	0.000000e+00	7.013130e-03	-7.089993e-03	2.723749e-02
7.437765484778222e-03	0.000000e+00	3.811418e-03	-4.017094e-03	1.492847e-02
7.489654983224332e-03	0.000000e+00	6.495390e-04	-9.684009e-04	2.727200e-03
7.541722812361254e-03	0.000000e+00	-2.591598e-03	2.196210e-03	-9.929228e-03
7.589538432522101e-03	0.000000e+00	-5.333759e-03	4.859998e-03	-2.057505e-02
7.646852608379042e-03	0.000000e+00	-7.972357e-03	7.494835e-03	-3.109557e-02
7.685443846272550e-03	0.000000e+00	-9.188586e-03	8.819389e-03	-3.637747e-02
7.706784011679013e-03	0.000000e+00	-9.633605e-03	9.314304e-03	-3.834709e-02
7.722660522136309e-03	0.000000e+00	-9.852822e-03	9.544984e-03	-3.926196e-02
7.740433277607945e-03	0.000000e+00	-9.981940e-03	9.672612e-03	-3.976346e-02
7.761440607474876e-03	0.000000e+00	-9.974175e-03	9.665098e-03	-3.972273e-02
7.783622764112368e-03	0.000000e+00	-9.777679e-03	9.447857e-03	-3.884259e-02
7.819591779476564e-03	0.000000e+00	-9.059162e-03	8.641424e-03	-3.559979e-02
7.876937487460507e-03	0.000000e+00	-6.984466e-03	6.529196e-03	-2.712766e-02
7.938059858722557e-03	0.000000e+00	-3.794312e-03	3.468116e-03	-1.486609e-02
7.989923938839493e-03	0.000000e+00	-6.326748e-04	4.186147e-04	-2.661634e-03
8.041953527736014e-03	0.000000e+00	2.605596e-03	-2.743299e-03	9.983966e-03
8.089773599254498e-03	0.000000e+00	5.346252e-03	-5.405255e-03	2.062242e-02
8.147200432273106e-03	0.000000e+00	7.985531e-03	-8.045335e-03	3.116385e-02
8.184832036460593e-03	0.000000e+00	9.173349e-03	-9.338617e-03	3.632108e-02
8.206334526798548e-03	0.000000e+00	9.625993e-03	-9.839450e-03	3.831431e-02
8.222322571645905e-03	0.000000e+00	9.849170e-03	-1.007451e-02	3.924663e-02
8.240023171846890e-03	0.000000e+00	9.980358e-03	-1.020395e-02	3.975542e-02
8.261287693161985e-03	0.000000e+00	9.974861e-03	-1.019874e-02	3.972379e-02
8.283374015726912e-03	0.000000e+00	9.780944e-03	-9.985028e-03	3.885780e-02
8.319190187050796e-03	0.000000e+00	9.069818e-03	-9.186529e-03	3.564680e-02
8.376307172490115e-03	0.000000e+00	7.012754e-03	-7.089625e-03	2.723602e-02
8.437771928300431e-03	0.000000e+00	3.811043e-03	-4.016725e-03	1.492700e-02
8.489668225050647e-03	0.000000e+00	6.487087e-04	-9.675884e-04	2.723949e-03
8.541742606047828e-03	0.000000e+00	-2.592799e-03	2.197363e-03	-9.933837e-03
8.589567669550354e-03	0.000000e+00	-5.335313e-03	4.861474e-03	-2.058095e-02
8.646888018157304e-03	0.000000e+00	-7.973700e-03	7.496251e-03	-3.110122e-02
8.685455807838704e-03	0.000000e+00	-9.188883e-03	8.819742e-03	-3.637888e-02
8.706792803097370e-03	0.000000e+00	-9.633754e-03	9.314464e-03	-3.834773e-02
8.722667133400799e-03	0.000000e+00	-9.852894e-03	9.545059e-03	-3.926226e-02
8.740441302646217e-03	0.000000e+00	-9.981970e-03	9.672652e-03	-3.976362e-02
8.761443599331776e-03	0.000000e+00	-9.974161e-03	9.665093e-03	-3.972271e-02
8.783627630952440e-03	0.000000e+00	-9.777615e-03	9.447783e-03	-3.884229e-02
8.819599636248480e-03	0.000000e+00	-9.058952e-03	8.641195e-03	-3.559887e-02
8.876949816286157e-03	0.000000e+00	-6.983911e-03	6.528659e-03	-2.712551e-02
8.938067738159772e-03	0.000000e+00	-3.793853e-03	3.467676e-03	-1.486433e-02
8.989937115119973e-03	0.000000e+00	-6.318485e-04	4.178071e-04	-2.658403e-03
9.041971707364514e-03	0.000000e+00	2.606699e-03	-2.744360e-03	9.988206e-03
9.089799634152284e-03	0.000000e+00	5.347634e-03	-5.406583e-03	2.062772e-02
9.147227568280755e-03	0.000000e+00	7.986558e-03	-8.046445e-03	3.116828e-02
9.184837593075980e-03	0.000000e+00	9.173489e-03	-9.338802e-03	3.632182e-02
9.206338607558692e-03	0.000000e+00	9.626062e-03	-9.839525e-03	3.831460e-02
9.222325639210046e-03	0.000000e+00	9.849204e-03	-1.007454e-02	3.924678e-02
9.240026893360120e-03	0.000000e+00	9.980373e-03	-1.020397e-02	3.975550e-02
9.261289080970519e-03	0.000000e+00	9.974854e-03	-1.019874e-02	3.972378e-02
9.283376273328861e-03	0.000000e+00	9.780915e-03	-9.984993e-03	3.885767e-02
9.319193832070879e-03	0.000000e+00	9.069721e-03	-9.186422e-03	3.564637e-02
9.376312894699363e-03	0.000000e+00	7.012498e-03	-7.089373e-03	2.723501e-02
9.437776547417384e-03	0.000000e+00	3.810775e-03	-4.016460e-03	1.492594e-02
9.489677365260301e-03	0.000000e+00	6.481356e-04	-9.670276e-04	2.721706e-03
9.541756067833251e-03	0.000000e+00	-2.593616e-03	2.198147e-03	-9.936972e-03
9.589587675527665e-03	0.000000e+00	-5.336376e-03	4.862484e-03	-2.058498e-02
9.646912184646020e-03	0.000000e+00	-7.974616e-03	7.497216e-03	-3.110507e-02
9.685464173558072e-03	0.000000e+00	-9.189090e-03	8.819987e-03	-3.637985e-02
9.706798951747616e-03	0.000000e+00	-9.633858e-03	9.314577e-03	-3.834818e-02
9.722671757298537e-03	0.000000e+00	-9.852943e-03	9.545112e-03	-3.926246e-02
9.740446915383215e-03	0.000000e+00	-9.981991e-03	9.672679e-03	-3.976373e-02
9.761445691836826e-03	0.000000e+00	-9.974152e-03	9.665090e-03	-3.972269e-02
9.783631034819421e-03	0.000000e+00	-9.777570e-03	9.447731e-03	-3.884208e-02
9.819605131261545e-03	0.000000e+00	-9.058806e-03	8.641033e-03	-3.559822e-02
9.876958438984751e-03	0.000000e+00	-6.983524e-03	6.528283e-03	-2.712400e-02
9.938073353414793e-03	0.000000e+00	-3.793527e-03	3.467362e-03	-1.486307e-02
9.989946151696112e-03	0.000000e+00	-6.312819e-04	4.172534e-04	-2.656188e-03
1.004198393725934e-02	0.000000e+00	2.607441e-03	-2.745074e-03	9.991059e-03
1.008981718286077e-02	0.000000e+00	5.348566e-03	-5.407478e-03	2.063130e-02
1.014724572380699e-02	0.000000e+00	7.987244e-03	-8.047187e-03	3.117124e-02
1.018484116433724e-02	0.000000e+00	9.173579e-03	-9.338922e-03	3.632230e-02
1.020634123029658e-02	0.000000e+00	9.626106e-03	-9.839574e-03	3.831479e-02
1.022232761076444e-02	0.000000e+00	9.849225e-03	-1.007457e-02	3.924686e-02
1.024002928522390e-02	0.000000e+00	9.980382e-03	-1.020398e-02	3.975555e-02
1.026128997293087e-02	0.000000e+00	9.974850e-03	-1.019874e-02	3.972378e-02
1.028337772431506e-02	0.000000e+00	9.780896e-03	-9.984972e-03	3.885758e-02
1.031919617476412e-02	0.000000e+00	9.069660e-03	-9.186354e-03	3.564610e-02
